"Time","GPU 0","GPU 0"
2025-09-18 11:42:44,66%,
2025-09-18 11:42:46,43%,
2025-09-18 11:42:48,67%,
2025-09-18 11:42:50,67%,
2025-09-18 11:42:52,63%,
2025-09-18 11:42:54,62%,
2025-09-18 11:42:56,60%,
2025-09-18 11:42:58,60%,
2025-09-18 11:43:00,62%,
2025-09-18 11:43:02,64%,
2025-09-18 11:43:04,63%,
2025-09-18 11:43:06,57%,
2025-09-18 11:43:08,64%,
2025-09-18 11:43:10,63%,
2025-09-18 11:43:12,66%,
2025-09-18 11:43:14,66%,
2025-09-18 11:43:16,61%,
2025-09-18 11:43:18,68%,
2025-09-18 11:43:20,66%,
2025-09-18 11:43:22,40%,
2025-09-18 11:43:24,63%,
2025-09-18 11:43:26,64%,
2025-09-18 11:43:28,65%,
2025-09-18 11:43:30,62%,
2025-09-18 11:43:32,0%,
2025-09-18 11:43:34,0%,
2025-09-18 11:43:36,0%,
2025-09-18 11:43:38,0%,
2025-09-18 11:43:40,0%,
2025-09-18 11:43:42,0%,
2025-09-18 11:43:44,0%,
2025-09-18 11:43:46,0%,
2025-09-18 11:43:48,0%,
2025-09-18 11:43:50,0%,
2025-09-18 11:43:52,0%,
2025-09-18 11:43:54,0%,
2025-09-18 11:43:56,0%,
2025-09-18 11:43:58,0%,
2025-09-18 11:44:00,0%,
2025-09-18 11:44:02,0%,
2025-09-18 11:44:04,0%,
2025-09-18 11:44:06,0%,
2025-09-18 11:44:08,0%,
2025-09-18 11:44:10,0%,
2025-09-18 11:44:12,0%,
2025-09-18 11:44:14,0%,
2025-09-18 11:44:16,0%,
2025-09-18 11:44:18,0%,
2025-09-18 11:44:20,0%,
2025-09-18 11:44:22,0%,
2025-09-18 11:44:24,0%,
2025-09-18 11:44:26,0%,
2025-09-18 11:44:28,0%,
2025-09-18 11:44:30,0%,
